,count
33078,844
46777,844
8556,843
41620,843
12138,843
45238,843
15198,843
9505,843
18022,843
10717,843
11925,843
40753,843
17427,843
191086,843
75377,843
29792,843
73731,842
34799,842
302366,842
16467,842
31783,842
44723,842
9125,842
38411,842
18071,841
16490,841
120618,841
14182,841
95512,841
41745,841
78821,841
12442,841
8634,841
14780,841
102969,841
44118,840
120812,840
90812,840
162808,840
3685,840
129027,840
25284,840
59255,840
11873,840
69343,840
19940,840
50826,839
36338,839
34464,839
55438,839
24553,839
42035,839
13318,838
18396,838
25049,838
14427,838
56782,838
33589,838
83647,838
15534,838
43431,838
12570,837
72714,837
53967,837
91114,837
21299,837
42348,837
13452,837
34568,837
30075,836
49268,836
34489,836
12329,836
20854,836
18297,836
141606,836
46795,836
16192,836
71111,836
13911,836
17084,836
22412,836
15455,836
64575,835
9140,835
24994,835
13047,835
48822,835
25122,835
22735,835
34292,835
20529,835
76889,835
66137,835
47919,835
26921,835
79812,835
84836,834
74679,834
161813,834
79959,834
33206,834
24429,834
37796,834
26902,834
12161,834
128695,834
78017,834
38711,834
29425,834
5950,834
9001,833
32537,833
18717,833
349341,833
16433,833
23758,833
269497,833
265172,833
24628,832
33108,832
39564,832
9996,832
22821,832
92484,832
40587,831
122675,831
20077,831
27056,831
111251,831
117571,831
36410,831
3224,831
42443,831
19941,830
9043,830
16094,830
66701,830
64843,830
32121,830
2543,830
22771,830
34012,830
19337,829
17264,829
67318,829
33953,829
17833,829
15126,829
9066,829
45671,829
16864,829
46743,829
64633,829
137730,829
46536,829
75664,829
33552,829
28789,829
37392,829
156155,829
14982,829
30912,829
25283,829
13929,829
69331,828
166345,828
56305,828
13167,828
15825,828
24265,828
52151,828
42823,828
18880,828
12891,828
19288,828
127861,828
9300,828
87873,827
51480,827
57198,827
56854,827
70798,827
24999,827
47447,827
22047,827
29668,827
62764,827
26609,827
26555,827
20717,826
48491,826
49481,826
29180,826
42201,826
61214,826
15937,826
9168,826
37819,826
132637,826
44816,826
15408,826
65378,825
18775,825
24056,825
20817,825
78117,825
73918,825
100353,825
10041,825
73543,825
13053,825
30844,824
27301,824
10574,824
24656,824
87320,824
13434,824
16521,824
6620,824
56697,823
33900,823
17874,823
190848,823
57776,823
37225,823
36598,823
26006,823
46599,823
83973,823
15794,823
49550,823
17989,823
22799,822
44640,822
11882,822
10566,822
164803,822
10569,822
12751,822
39713,822
83697,822
48931,822
10883,821
9274,821
9643,821
60173,821
93009,821
51611,821
25432,821
34447,821
61652,821
22613,821
26449,821
29391,820
14081,820
30928,820
64731,820
88240,820
4571,820
18752,820
35156,820
64145,820
20546,820
83971,820
81085,819
45604,819
17199,819
15535,819
928236,819
83022,818
1022867,818
40022,818
68684,818
9488,818
75437,818
31916,818
34425,817
62504,817
17140,817
25574,817
32168,817
39116,817
23472,817
136379,817
902559,817
26123,816
10008,816
7302,816
159131,816
30855,816
17973,816
17893,815
18391,815
25051,815
225763,815
47272,815
178753,815
27902,815
21654,815
42501,814
19767,814
24878,814
74805,814
43892,814
30325,814
12588,814
39154,814
23084,814
61495,814
5211,814
99949,814
25211,814
18713,814
28621,814
64157,814
172281,814
42814,813
14292,813
47266,813
102901,813
73497,813
21978,813
14960,813
397720,813
32323,813
30128,813
13032,813
13617,813
26183,813
50039,813
15531,813
6504,812
13252,812
34808,812
19943,812
105333,812
18024,812
43097,812
61779,812
14205,812
7052,812
29818,812
26511,812
43628,812
52661,812
40745,812
40545,812
10943,812
73734,811
24685,811
19576,811
23607,811
16945,811
57502,811
15619,811
57276,811
87934,811
110664,810
77498,810
14142,810
20456,810
140122,810
19432,810
20453,810
48497,810
12659,810
14444,810
315136,810
28750,810
34017,810
18876,810
33119,810
17698,810
22924,810
75782,810
66773,809
24222,809
26935,809
14704,809
17475,809
10775,809
17484,809
74598,809
7838,809
8144,809
16933,809
279331,809
88909,809
55416,809
203458,808
43853,808
13235,808
14024,808
11568,808
22035,808
37532,808
23577,808
11810,808
64902,808
31539,807
32604,807
19476,807
37867,807
8409,807
12076,807
46425,807
79151,807
22134,807
15423,807
69736,807
43002,807
45499,807
110864,807
24591,806
107948,806
108649,806
32338,806
30291,806
55312,806
54000,805
21720,805
50683,805
128973,805
722883,805
17706,805
11624,805
15948,805
21150,805
14431,805
10385,805
12790,804
35635,804
324622,804
48072,804
210587,804
56859,804
79572,804
34337,804
18811,804
715802,804
28134,804
306255,804
19912,804
76401,803
14274,803
37079,803
147688,803
28151,803
45004,803
19448,803
9097,803
60799,803
23581,803
96926,803
28374,803
17537,803
17629,802
16896,802
25801,802
21186,802
12235,802
102321,802
18732,802
21168,802
70945,802
31238,801
78323,801
8222,801
122759,801
17127,801
63353,801
255323,801
52704,801
45749,800
24805,800
25874,800
23850,800
33345,800
42153,800
21235,800
9132,800
15053,800
38662,800
17658,800
76002,800
37996,800
21843,799
13867,799
29388,799
19955,799
36951,799
28763,799
32039,799
88268,799
36124,799
113030,799
41079,798
98771,798
82932,798
142274,798
35885,798
18042,798
81429,798
46183,798
21966,797
46575,797
37478,797
79796,797
27512,797
262850,797
101883,797
32330,797
15087,797
41235,797
13945,797
33895,797
37145,797
61826,796
11227,796
59900,796
19586,796
12931,796
16182,796
33213,796
18111,796
6317,796
25055,796
31397,796
150560,795
14573,795
148838,795
23861,795
43206,795
1054251,795
322302,795
68053,795
26784,795
77638,795
23042,795
51401,795
107087,794
91597,794
85517,794
16520,794
7582,794
282190,794
40344,794
55835,794
82896,794
65038,794
213997,794
19553,793
26288,793
17652,793
50518,793
121402,793
120435,793
62681,793
13657,793
27881,793
167220,793
51610,792
15972,792
97633,792
84497,792
21788,792
23383,792
12099,792
38619,792
17577,792
22425,791
60735,791
12351,791
30131,791
111155,791
26280,791
12117,791
36443,791
34165,791
117240,791
73572,790
109966,790
38989,790
12489,790
66648,790
31590,790
24906,790
11130,790
17482,789
27296,789
138961,789
75832,789
10559,789
30231,789
10086,789
38965,789
47670,789
115834,789
6044,789
41283,789
61337,788
97074,788
20419,788
30808,788
66253,788
23401,788
15525,788
147969,788
25641,788
15953,788
36599,788
19803,788
50162,788
16012,788
13074,788
16762,787
12377,787
21127,787
69376,787
26246,787
13934,787
37757,787
15993,787
61672,787
9112,787
57532,787
60678,787
109198,787
69416,787
16649,786
98990,786
26063,786
21202,786
13816,786
17818,786
30636,786
46724,786
18561,785
158809,785
24664,785
22596,785
63119,785
75474,785
16059,785
6557,784
13031,784
15223,784
25593,784
139399,784
23168,784
41616,784
18400,784
14221,784
89955,784
17439,784
74798,784
151554,784
37695,784
26594,784
17202,784
17010,784
10877,784
50086,783
131065,783
18802,783
76923,783
23115,783
40669,783
82547,783
68587,783
26819,783
45500,783
20036,783
34707,783
119122,783
76416,783
21535,783
9094,783
23057,783
23882,782
46582,782
31791,782
42403,782
97787,782
60758,782
57239,782
69745,782
19561,782
16585,782
186965,781
44572,781
62996,781
45573,781
71462,781
80938,781
12934,781
56129,781
36872,781
14610,781
21367,781
759442,781
28432,781
124454,781
78602,781
103351,781
25062,780
11454,780
136259,780
5811,780
63947,780
181494,780
61776,780
24472,780
32096,780
26272,780
17626,780
19387,779
301522,779
11818,779
13745,779
277649,779
62892,779
43007,779
38774,779
20028,779
151049,779
146129,779
40472,779
43134,778
13163,778
82132,778
26620,778
21859,778
49541,778
19409,778
8687,778
21568,778
121666,778
837138,778
87166,778
10293,778
24549,778
20275,778
30404,778
109952,777
131939,777
396574,777
16117,777
17902,777
25985,777
14615,777
26633,777
96112,777
27309,777
10586,777
152268,777
29475,777
87323,777
33001,777
35332,777
76656,776
29249,776
24633,776
14975,776
28159,776
51769,776
15165,776
42046,776
11842,776
17909,776
17933,776
12119,776
12437,776
575278,775
43370,775
26208,775
110796,775
15951,775
52438,775
10026,775
46400,775
32232,775
43288,775
27605,774
10893,774
27178,774
41714,774
52451,774
100630,774
29692,774
207558,774
49691,773
51690,773
127673,773
99329,773
13542,773
91380,773
162696,773
88171,773
15695,773
23703,773
19265,773
26160,773
20649,773
40267,773
39801,773
47153,773
142287,772
19694,772
23613,772
21159,772
17492,772
23512,772
65341,772
13468,772
22800,772
60807,772
8239,772
29060,772
17743,772
9811,772
47186,772
27236,772
33124,772
11791,772
15197,771
21311,771
22399,771
31983,771
73706,771
49329,771
17454,771
21608,771
26130,771
42715,771
33641,771
18556,771
21364,771
23907,770
216166,770
25696,770
12855,770
17210,770
20905,770
82736,770
12263,769
35539,769
73415,769
11480,769
66420,769
19084,769
15012,769
12500,768
73884,768
30109,768
87775,768
19260,768
21692,768
117735,768
32368,768
40491,768
88989,768
11440,768
334918,768
56198,768
89810,768
21806,767
38219,767
93115,767
15590,767
14504,767
18187,767
39137,767
16033,767
10954,767
12617,767
25197,767
24967,767
10922,767
163001,767
68821,766
27160,766
55959,766
108984,766
25301,766
15312,766
74353,766
15608,766
146071,766
38010,765
98422,765
60375,765
84859,765
73876,765
73984,765
21032,764
19498,764
6446,764
20808,764
16633,764
15698,764
24356,764
64691,764
25313,764
37183,764
18746,764
12466,764
20915,764
12756,764
15522,763
126494,763
103126,763
12177,763
31587,763
41124,763
60084,763
52006,763
27627,763
54261,763
67558,763
39081,763
20390,763
17499,762
17520,762
23371,762
78853,762
52774,762
19169,762
27597,762
37948,761
87113,761
131766,761
32464,761
37813,761
7561,761
24872,761
25682,761
43270,761
19590,761
30372,761
38238,761
10478,761
275941,761
15985,760
437229,760
40438,760
15593,760
69687,760
31657,760
18722,760
35162,760
36341,760
64220,760
8725,760
14685,760
38122,760
44109,759
54475,759
46374,759
61787,759
68867,759
53785,759
34104,759
14807,759
74031,759
38755,759
15666,759
131976,758
152841,758
69378,758
20579,758
18582,758
15484,758
90943,758
14305,758
118944,758
124128,758
20109,757
35824,757
16999,757
32156,757
6605,757
27886,757
83043,757
32518,756
18887,756
55164,756
240030,756
14926,756
24264,756
120182,756
21101,756
18260,756
78756,756
73946,756
40575,756
17460,755
43229,755
29841,755
125021,755
59355,755
18488,755
34731,755
24925,755
34395,755
8045,754
425569,754
12719,754
301897,754
70574,754
58091,754
118896,754
17776,754
28557,754
18803,754
38946,754
49845,754
29063,753
21582,753
66474,753
29283,753
67755,753
71647,753
22578,753
21814,753
6585,753
47325,753
39641,753
42089,753
22884,753
84531,753
21723,752
178028,752
18486,752
91839,752
67551,752
97809,752
53714,752
20319,752
20244,752
45957,752
22506,752
111435,752
41326,752
11969,752
39974,752
17635,751
17442,751
545614,751
43078,751
29085,751
59945,751
73505,751
75198,751
66080,751
20588,751
36506,751
37833,751
23470,751
50442,750
15100,750
23434,750
49945,750
55806,750
13083,750
26675,750
24798,749
143616,749
172403,749
121636,749
38276,749
609811,749
18232,749
113445,749
27718,749
16346,749
15922,749
16627,749
19219,749
33973,749
16575,749
13203,749
19118,749
18745,748
82183,748
16274,748
6662,748
15581,747
16440,747
77049,747
42143,747
19065,747
12075,747
131062,747
20733,747
35441,747
17005,746
10395,746
75265,746
32901,746
99070,746
21280,746
560647,746
10870,746
11445,746
19944,746
18499,746
17111,746
84310,746
103712,745
45824,745
114443,745
26357,745
10592,745
21264,745
67798,745
34100,745
42379,744
83669,744
40021,744
9144,744
21039,744
143351,744
18640,744
56182,744
246454,743
5012,743
58502,743
589790,743
18208,743
12595,743
42791,743
20992,742
15389,742
7978,742
58777,742
8702,742
20774,742
23006,742
131436,742
12633,742
18122,742
56007,742
52068,742
90166,742
17055,742
14981,742
43165,742
12574,742
31673,741
14596,741
44667,741
86698,741
30017,741
66459,741
18628,741
9537,741
30907,741
24011,741
321864,741
1019855,741
10602,741
52047,741
82516,740
80702,740
28644,740
27505,740
32364,740
112441,740
17334,740
28121,740
46827,740
19515,740
112792,740
46451,740
246100,740
7195,740
61357,740
42146,739
58270,739
33029,739
23755,739
14192,739
36297,739
30287,739
15886,739
74150,739
18320,739
17511,739
25415,738
20662,738
29546,738
20307,738
51587,738
38717,738
13171,738
13488,738
19551,738
92176,738
19801,738
12327,738
16221,738
15877,738
18675,737
27455,737
72015,737
20144,737
15964,737
13605,737
8842,737
134731,737
58370,737
93791,737
3597,737
15758,737
133020,737
404169,737
75899,737
24509,736
27962,736
108956,736
53253,736
16728,736
42698,736
15284,736
34135,736
28855,736
34441,736
39552,736
12250,736
18001,735
37028,735
18467,735
86771,735
9333,735
41566,735
191174,735
24584,735
41762,735
34455,735
21621,735
58706,734
11438,734
14348,734
115222,734
50652,734
18854,734
38038,734
38332,734
20899,734
151625,734
36931,734
17877,734
12809,733
69626,733
24055,733
12527,733
16120,733
29912,733
83136,733
37552,733
108409,733
139747,733
14639,733
7576,733
6150,733
20496,732
239099,732
26243,732
61722,732
166936,732
233046,732
57543,732
39575,732
50558,731
14164,731
39953,731
69338,731
48694,731
16392,731
5193,731
98908,731
46748,731
4852,731
26582,731
21441,731
174883,731
40690,731
52443,731
29650,730
195688,730
25989,730
16108,730
140863,730
12986,730
9197,730
36357,730
34088,730
88971,730
20095,730
312594,730
74727,729
109450,729
25971,729
7810,729
27216,729
11466,729
31403,729
16567,729
71094,729
746749,728
85957,728
22864,728
56513,728
14950,728
24688,728
36244,728
22079,728
192134,728
10363,728
25807,728
188690,728
24234,728
21711,728
69397,728
13641,728
173500,728
180909,728
35986,727
13292,727
13271,727
41883,727
27836,727
20988,727
75412,727
65957,727
16730,727
15530,727
15653,727
7143,727
20824,727
48065,727
14160,727
22999,727
45837,727
50216,726
40466,726
54983,726
100535,726
76737,726
353386,726
17531,726
89660,726
50106,725
62573,725
23166,725
14857,725
16784,725
74259,725
325496,725
1067445,725
32651,725
58369,725
150199,725
89934,725
11549,725
13021,725
198495,725
26222,725
69695,725
53680,725
58712,725
26925,724
165567,724
24547,724
37614,724
722600,724
94755,724
47852,724
68780,724
24494,724
46407,724
18333,724
32471,724
22386,724
104631,724
54005,724
25737,724
101334,724
39091,724
35851,724
59874,724
93144,724
41927,723
46687,723
10573,723
28652,723
53129,723
31958,723
46768,723
20982,723
145261,723
81499,723
10015,723
35177,723
67945,722
14889,722
36408,722
23173,722
53486,722
24304,722
19864,722
77121,722
17478,722
120862,722
77725,722
19226,721
75040,721
38952,721
30930,721
42584,721
13857,721
7020,721
47611,721
52630,721
24098,721
28676,721
35744,721
19274,720
9851,720
33011,720
126382,720
30671,720
13510,720
21594,720
17942,720
530361,720
72068,720
99167,720
30249,720
128590,720
15154,720
19051,720
84127,720
165635,719
62556,719
216869,719
12657,719
10663,719
21665,719
13539,719
64480,719
10131,719
213149,718
11812,718
24651,718
11221,718
49240,718
132284,718
21845,718
14871,718
59538,718
11630,718
14349,718
46952,718
22509,718
21379,718
86739,718
68693,718
30902,717
32715,717
71030,717
14103,717
72427,717
20091,717
94927,717
19866,717
94279,716
43248,716
39889,716
16424,716
8940,716
30634,716
25740,716
20512,716
22764,716
16962,716
40441,716
18203,715
59943,715
32177,715
17528,715
26472,715
90721,715
17094,715
32102,715
19613,715
12081,715
65491,715
17889,715
8555,714
17093,714
55565,714
23895,714
16795,714
30938,714
26215,714
25173,714
15422,714
10772,714
19657,714
44417,714
5375,714
15624,714
19071,713
32939,713
33258,713
29032,713
35477,713
47476,713
30248,713
19314,713
30835,713
47965,713
135153,713
232177,713
97184,713
43312,713
21485,713
65268,713
19717,713
51399,713
61393,713
22129,712
29903,712
82241,712
14252,712
108545,712
53487,712
15158,712
65218,712
14524,712
28291,712
48989,712
8000,712
22342,712
12371,712
39241,712
49233,711
75876,711
29956,711
33105,711
21504,711
15072,711
36311,711
21252,711
37034,711
23567,711
44823,711
21301,710
79515,710
43646,710
11789,710
12448,710
22818,710
61721,710
11103,710
17985,710
21926,710
162557,710
49017,710
21368,709
23195,709
9063,709
50902,709
13549,709
14230,709
20373,709
20592,709
35737,709
14343,709
28044,708
20693,708
34601,708
41823,708
32624,708
4394,708
20414,708
38490,708
8046,708
39670,708
19971,708
23029,708
45029,707
16542,707
21560,707
66174,707
1011595,707
22383,707
29642,707
28538,707
29863,707
51226,707
37998,707
10650,707
12143,707
27077,707
31233,707
19859,707
25064,707
82583,707
33333,707
16027,706
116321,706
52318,706
781388,706
12309,706
12070,706
102630,706
14625,706
14894,706
16802,706
51370,706
14718,706
24516,706
10560,705
16305,705
14110,705
111364,705
18503,705
77036,705
204700,705
30623,705
36486,705
8124,705
24739,705
9287,705
45735,705
26316,705
18839,704
10184,704
9302,704
46531,704
58018,703
8710,703
17669,703
24736,703
122106,703
14904,703
65727,703
124872,703
59203,703
17509,703
19494,703
17142,702
33410,702
140783,702
20284,702
56212,702
138281,702
32617,702
15582,702
35159,702
26502,702
29982,701
21142,701
16302,701
22391,701
21625,701
15706,701
26811,701
9802,701
45501,701
26211,701
21735,701
20936,701
128037,701
22343,701
38521,700
50331,700
8184,700
50083,700
28199,700
41651,700
31300,700
35508,700
22941,700
24254,700
13340,700
25405,700
52737,700
45952,700
67350,700
96090,700
17383,700
18153,700
64458,699
9681,699
58878,699
132252,699
114009,699
11614,699
15976,699
13701,699
20879,699
257912,699
43280,699
41694,699
98001,699
21285,699
35807,698
19105,698
20694,698
17733,698
11673,698
27835,698
28113,698
22387,698
14318,698
44273,698
14905,698
14776,698
17418,698
41352,697
35459,697
98724,697
25559,697
37398,697
75921,697
21702,697
51153,697
45383,697
13708,697
11808,697
14298,696
31405,696
15833,696
29433,696
66801,696
48747,696
304377,696
42672,696
13901,696
133164,696
413956,696
38578,695
70343,695
17303,695
57824,695
14826,695
19795,695
87253,695
18655,695
15415,695
21660,695
13365,695
13809,695
160094,694
34390,694
634066,694
25666,694
15587,694
11583,694
32206,694
70731,694
63465,694
22308,694
15892,694
95347,694
85076,694
26580,694
15824,694
111073,693
20141,693
15675,693
18650,693
27998,693
22931,693
19045,693
29699,693
20930,693
17374,693
24294,693
27381,693
110032,693
19060,693
6884,692
15647,692
65467,692
41604,692
55737,692
32013,692
19185,692
19077,692
39493,692
72218,692
30802,692
14609,691
54629,691
15916,691
145336,691
16084,691
89755,691
34883,691
10704,691
34125,691
24204,690
82874,690
19399,690
15462,690
5177,690
33632,690
12030,690
23689,690
68570,690
24643,690
25614,690
28015,690
22385,689
28880,689
24595,689
12360,689
157160,689
13205,689
12506,689
126537,689
81222,689
24457,689
52186,689
161850,689
63091,689
74820,689
8204,689
77228,688
29968,688
84533,688
93117,688
40651,688
20727,688
10837,688
13399,688
76646,688
60060,688
31941,688
10422,688
9235,688
34559,688
21518,688
21792,687
38088,687
116197,687
68800,687
309275,687
27993,687
17618,687
17215,687
103266,687
14720,687
58286,687
411358,686
20320,686
21561,686
369215,686
20619,686
26356,686
35482,686
47785,686
15084,686
133323,686
23023,686
32687,686
69360,686
11339,686
25663,686
29198,686
19120,686
37643,686
17768,686
26003,686
7708,686
12878,686
15469,686
172320,685
9077,685
128651,685
74004,685
76278,685
52032,685
16914,685
75191,685
27901,685
155519,685
12045,685
21176,684
78009,684
17250,684
126662,684
26966,684
20932,684
71082,684
14962,684
42119,684
46826,684
17280,684
748782,684
53649,684
40564,683
13662,683
17670,683
13284,683
118104,683
31518,683
98478,683
160130,683
31381,683
26291,683
25544,683
31457,683
50526,683
34320,683
95618,683
9666,682
727826,682
11686,682
11893,682
30413,682
27118,682
14958,682
75319,682
49652,682
24848,682
31749,682
11761,682
32497,682
80526,682
32910,682
10321,682
12292,682
57694,681
31349,681
20889,681
140591,681
61631,681
59481,681
58978,681
36225,681
17450,680
107413,680
14923,680
41035,680
12458,680
137838,680
16829,680
35487,680
21002,680
42038,680
26850,680
18227,680
94054,680
15561,680
33414,680
127218,680
32771,680
37174,680
20518,680
16223,679
19180,679
21172,679
57281,679
35250,679
16987,679
23687,679
14763,679
74953,679
26311,679
16669,679
11582,679
22983,679
39763,679
42860,678
19087,678
51671,678
23298,678
45536,678
15124,678
75570,678
27433,678
60757,678
22275,678
21907,678
45016,678
86074,678
14069,678
15556,678
15729,677
31838,677
54834,677
28587,677
40137,677
133224,677
7909,677
26439,677
17473,677
10166,677
32440,677
30023,677
25022,677
278420,677
56858,676
18743,676
19558,676
24400,676
10295,676
44033,676
67198,675
40864,675
903064,675
66482,675
62335,675
15492,675
15357,675
29432,675
92951,675
50721,675
30851,675
24376,675
912822,675
16268,675
16562,675
11478,675
32656,675
37664,674
18721,674
15598,674
31449,674
871598,674
79127,674
21710,673
38189,673
52029,673
82708,673
11354,673
41340,673
11597,673
11536,673
16830,673
27040,673
123321,673
28336,673
66267,673
7517,672
2704,672
95108,672
15205,672
19727,672
25024,672
119875,672
27698,672
12621,672
7390,672
34876,672
15070,672
70539,672
76666,672
23830,672
43102,672
75710,672
68201,671
16031,671
91955,671
19478,671
17395,671
146250,671
18739,671
24146,671
18615,671
32476,671
55621,670
122651,670
26781,670
10834,670
30572,670
38681,670
16484,670
84286,670
54988,670
56664,670
72644,670
71903,670
39598,670
22006,669
48537,669
12037,669
37999,669
44982,669
22332,669
48630,669
18296,669
355153,669
16607,669
10027,669
21564,669
177143,669
182150,669
324630,669
60814,669
143538,668
19366,668
31828,668
19892,668
23675,668
16348,668
40692,668
26044,668
26351,668
14939,668
40296,668
134229,668
14550,668
91905,668
130726,668
18851,668
16078,667
50820,667
237708,667
89484,667
20750,667
125584,667
66774,667
22647,667
122218,667
14997,667
53015,667
20030,667
95952,667
66243,667
17047,667
9464,667
62085,667
136130,667
98273,667
25784,666
68285,666
34608,666
31368,666
19222,666
12318,666
73875,666
8433,666
79328,666
40225,666
36706,665
65188,665
18354,665
153448,665
13839,665
33151,665
22409,665
13138,665
70369,665
45931,665
115914,665
17392,665
52144,665
5326,665
27507,665
20238,664
83769,664
21961,664
11917,664
310075,664
19509,664
19125,663
78512,663
18379,663
17514,663
27526,663
46264,663
55244,663
44388,663
18330,663
11471,663
67479,662
29228,662
13056,662
22481,662
20781,662
175132,662
159702,662
184546,662
65735,662
9105,662
26694,662
97280,662
189484,662
302112,662
181821,662
37296,662
434968,662
182424,662
12487,661
17353,661
106715,661
58782,661
95752,661
81283,661
103028,661
235011,661
54352,661
23424,661
73750,661
49326,661
16709,661
38138,661
33061,661
16040,661
20621,660
10237,660
32355,660
47130,660
53816,660
173060,660
382249,660
231591,660
63590,660
15188,660
16495,660
15901,659
98892,659
15421,659
126758,659
64865,659
14057,659
180879,659
14122,659
22331,659
25458,659
12216,659
28881,659
16497,659
20469,659
128152,659
11465,659
33158,659
35693,659
76511,659
19033,658
9953,658
37886,658
20189,658
48714,658
11948,658
40069,658
12549,658
22054,658
99346,658
15540,657
18196,657
19062,657
19763,657
21652,657
31744,657
22456,657
34988,657
44135,657
59253,657
28104,657
24115,657
17859,656
25803,656
25981,656
31682,656
164330,656
58398,656
95008,656
11243,656
134056,656
137864,656
306349,656
20611,656
91033,656
56055,656
13494,656
20807,656
18780,656
30720,655
12767,655
25821,655
272191,655
35458,655
14181,655
45822,655
32500,655
70627,655
85325,655
30286,655
56037,655
16797,655
51992,655
106340,655
37488,655
60153,655
98443,655
149991,654
52963,654
86191,654
13216,654
28945,654
41225,654
63094,654
78249,654
18958,654
87346,654
23261,654
20188,654
106462,654
26046,654
261111,654
24924,654
24350,654
35093,654
172712,654
67353,654
79442,654
30638,654
16049,654
26495,654
27059,653
15527,653
55581,653
33603,653
15818,653
103802,653
29322,653
102758,653
30086,653
58233,653
381306,653
35189,653
54155,653
23591,653
15741,653
17013,653
79292,652
113452,652
16356,652
26039,652
122189,652
151167,652
20316,652
90799,652
19745,652
72906,652
23036,652
47146,652
16478,652
21911,652
41556,652
5242,652
19872,652
11684,652
48983,651
63830,651
66423,651
29545,651
426661,651
77729,651
69337,651
35367,651
22707,651
48299,651
23548,651
36041,651
108301,650
17368,650
17467,650
29671,650
30374,650
10543,650
20215,650
15067,650
25144,650
37793,650
24263,650
18781,650
20413,650
95842,650
65925,650
108300,650
226222,650
111970,650
22052,649
21068,649
80348,649
43210,649
21920,649
32982,649
74444,649
87079,649
11609,649
24342,649
660808,649
18214,649
17118,649
95125,648
164374,648
116981,648
21212,648
116587,648
7563,648
52977,648
26464,648
81776,648
19635,648
9662,648
29711,648
15762,648
30893,647
176352,647
5598,647
17279,647
89348,647
26270,647
59583,647
21838,647
104446,647
43152,647
19021,647
219830,647
12293,647
16570,647
34910,647
8178,647
21015,647
25704,647
16447,647
7448,647
23328,647
26242,646
18884,646
32380,646
91768,646
16708,646
31323,646
44455,646
70483,646
30794,646
14804,646
19809,646
39690,646
27815,646
21963,646
13940,645
21415,645
10907,645
23061,645
60071,645
56693,645
19355,645
68718,645
14155,645
24004,645
17477,645
26717,645
235125,645
36413,645
38810,645
17027,644
44288,644
52771,644
69490,644
5152,644
19860,644
35540,644
51981,644
306350,644
70529,644
78814,644
29786,643
166017,643
16455,643
52503,643
23189,643
20293,643
66463,643
121939,643
25579,643
116532,643
39092,643
31076,643
58299,643
18530,642
23199,642
57843,642
36959,642
20680,642
57678,642
25382,642
65613,642
30698,642
12132,642
22394,642
21830,642
47287,642
89954,641
16147,641
16961,641
175891,641
77576,641
39386,641
84304,641
13400,641
8716,641
21995,641
16748,641
118076,641
82125,641
89385,641
8078,641
108645,641
23027,641
85107,641
10565,640
23509,640
64841,640
79590,640
130488,640
13407,640
36076,640
15414,640
15910,640
54965,640
12486,639
3379,639
15827,639
15975,639
14011,639
44266,639
19408,639
75496,639
124903,639
14773,639
18128,639
55862,639
123970,639
30563,638
11485,638
28358,638
47815,638
38446,638
13081,638
14025,638
14312,638
37420,638
29564,638
96385,638
16460,638
25192,638
12667,638
8688,638
13043,638
64113,638
53176,638
40881,638
34180,637
21295,637
116080,637
18785,637
13217,637
12696,637
13588,637
33325,637
23914,637
76087,637
44058,637
105987,637
21640,637
21198,637
71440,637
43024,637
51597,637
75094,637
35206,637
8094,637
23818,637
72820,637
14631,637
36115,636
141920,636
19381,636
89594,636
24373,636
13260,636
40167,636
34349,636
26881,636
323096,636
172733,636
83238,636
94190,636
95355,635
30366,635
91591,635
46850,635
29708,635
24695,635
82334,635
11386,635
20199,635
16902,635
67560,635
57452,635
30618,635
26607,635
13423,635
50815,635
17235,635
6541,635
83751,634
14798,634
170759,634
40836,634
123829,634
78504,634
40135,634
21944,634
59495,634
27631,634
56135,634
10669,634
20063,634
115108,634
76398,633
18170,633
21532,633
58490,633
126446,633
54905,633
10945,633
9319,633
45873,633
92936,633
41835,633
58470,633
212450,633
32275,633
149071,633
44064,633
63621,633
16681,633
86163,633
20896,632
212897,632
42620,632
18377,632
69767,632
21919,632
108080,632
52526,632
26698,632
269974,632
38097,632
8806,632
21403,632
6004,632
51025,632
34263,632
21461,632
14745,632
19986,632
113583,632
16884,632
17283,632
76486,631
13805,631
24201,631
21467,631
83917,631
81953,631
26567,631
52540,631
30176,631
100014,630
25564,630
56591,630
21777,630
15812,630
109835,630
26522,629
36140,629
25963,629
111346,629
85962,629
20233,629
10151,629
28696,629
108514,629
127720,629
23680,629
60749,629
36290,628
22202,628
68110,628
106246,628
22428,627
36042,627
55457,627
280429,627
55315,627
80359,627
14337,627
27396,627
49849,627
73533,627
29915,627
52775,627
77213,627
44676,627
66986,627
16411,626
43162,626
12108,626
7640,626
29765,626
38158,626
25410,626
78072,626
42595,626
93979,626
14165,626
75719,626
29887,625
19329,625
19076,625
31179,625
46381,625
67029,625
38910,625
124795,625
74774,625
75026,625
125561,625
53318,625
21809,625
84712,625
24963,625
27097,624
17741,624
5669,624
24388,624
18505,624
16139,624
49084,624
24405,624
98612,624
126182,624
22569,624
25166,624
152755,624
168348,624
28408,624
294683,624
65023,624
13220,624
104725,624
72669,624
84101,624
28498,623
12940,623
14885,623
17932,623
22750,623
27424,623
17004,623
24033,623
24951,623
27374,623
15169,623
369661,623
43234,623
55246,623
12205,623
138424,623
64660,622
35975,622
12336,622
10116,622
80345,622
30276,622
15120,622
19713,622
135722,622
11504,622
24799,622
33419,622
12841,622
21764,622
